id,timing,priority,target,condition,cond_option,effect,effect_option
10242,resident,-1,pet,pet,type=buff[group:trait]&buff[group:trait]_op=NOT&buff[group:trait]_cmp=0,set_pet,type=trait&op=SET&value=0
10243,resident,-1,pet,pet,type=buff[group:trait]&buff[group:trait]_op=NOT&buff[group:trait]_cmp=0,set_pet,type=trait&op=SET&value=-1
10301,resident\resident,-1\-1,state\state,none\none,none\none,set_player\set_player,param_count=2&action=setItem&param[0]=add&param[1]=1，2000\param_count=5&action=openHintbox&param[0]=type＝Item&param[1]=title＝提示&param[2]=content＝获得了 2000 赛尔豆！&param[3]=item_icon＝item[1]&param[4]=option_num＝1
20001,resident,-1,pet,pet,type=buff[400003]&buff[400003]_cmp=0,set_pet,type=buff&op=+&value=400003
20002,resident\resident\on_remove_buff,-1\-1\-1,pet\pet\pet,pet\pet\none,type=buff[400004]&buff[400004]_cmp=0\type=buff[400004]&buff[400004]_cmp=0\none,set_pet\set_pet\set_pet,type=buff&op=+&value=400004\type=record[evolveBan]&op=SET&value=1\type=record[evolveBan]&op=SET&value=0
21000,resident,-1,pet,pet,type=buff[410000]/buff[group:star_soul]&buff[410000]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410000
21001,resident,-1,pet,pet,type=buff[410001]/buff[group:star_soul]&buff[410001]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410001
21002,resident,-1,pet,pet,type=buff[410002]/buff[group:star_soul]&buff[410002]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410002
21003,resident,-1,pet,pet,type=buff[410003]/buff[group:star_soul]&buff[410003]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410003
21004,resident,-1,pet,pet,type=buff[410004]/buff[group:star_soul]&buff[410004]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410004
21005,resident,-1,pet,pet,type=buff[410005]/buff[group:star_soul]&buff[410005]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410005
21006,resident,-1,pet,pet,type=buff[410006]/buff[group:star_soul]&buff[410006]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410006
21007,resident,-1,pet,pet,type=buff[410007]/buff[group:star_soul]&buff[410007]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410007
21008,resident,-1,pet,pet,type=buff[410008]/buff[group:star_soul]&buff[410008]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410008
21009,resident,-1,pet,pet,type=buff[410009]/buff[group:star_soul]&buff[410009]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410009
21010,resident,-1,pet,pet,type=buff[410010]/buff[group:star_soul]&buff[410010]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410010
21011,resident,-1,pet,pet,type=buff[410011]/buff[group:star_soul]&buff[410011]_cmp=0&buff[group:star_soul]_op=<&buff[group:star_soul]_cmp=5,set_pet,type=buff&op=+&value=410011
21013,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410013
21014,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410014
21015,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410015
21016,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410016
21017,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410017
21018,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410018
21019,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410019
21020,resident,-1,pet,pet,type=star/buff[group:Cm]/buff[Cm_type:1]&star_op=>&star_cmp=5&buff[group:Cm]_op=<&buff[group:Cm]_cmp=3&buff[Cm_type:1]_op=<&buff[Cm_type:1]_cmp=2,set_pet,type=buff&op=+&value=410020
22001,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420001
22002,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420002
22003,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420003
22004,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420004
22005,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420005
22006,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420006
22007,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420007
22008,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420008
22009,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420009
22010,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420010
22011,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420011
22012,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420012
22013,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420013
22014,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420014
22015,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420015
22016,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420016
22017,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420017
22018,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420018
22019,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420019
22020,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420020
22021,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=420021
23001,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=430001
23002,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=430002
23003,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=430003
23004,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=430004
23005,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=430005
24000,resident,-1,pet,pet,type=buff[group:exclude]&buff[group:exclude]_cmp=0,set_pet,type=buff&op=+&value=440000
24001,on_battle_start,-1,pet,none,none,add_buff,key=unit&id=440001
24002,on_battle_start,-1,pet,none,none,add_buff,key=unit&id=440002
110050,resident,-1,pet,pet,type=skill[10050]&skill[10050]_cmp=0,set_pet,type=skill&op=+&value=10050
110454,resident,-1,pet,pet,type=baseId/skill[10454]&baseId_cmp=90&skill[10454]_cmp=0,set_pet,type=skill&op=+&value=10454
110485,resident,-1,pet,pet,type=baseId/skill[10485]&baseId_cmp=234&skill[10485]_cmp=0,set_pet,type=skill&op=+&value=10485
111126,resident,-1,pet,pet,type=id/skill[11126]&id_cmp=761&skill[11126]_cmp=0|type=id/skill[11126]&id_cmp=762&skill[11126]_cmp=0|type=id/skill[11126]&id_cmp=763&skill[11126]_cmp=0,set_pet,type=skill&op=+&value=11126
112306,resident,-1,pet,pet,type=baseId[2558]/skill[12036]&baseId[2558]_cmp=1&skill[12036]_cmp=0,set_pet,type=skill&op=+&value=12306
112315,resident,-1,pet,pet,type=baseId[2559]/skill[12315]&baseId[2559]_cmp=1&skill[12315]_cmp=0,set_pet,type=skill&op=+&value=12315
112720,resident,-1,pet,pet,type=baseId/skill[12720]&baseId_cmp=90&skill[12720]_cmp=0|type=baseId/skill[12720]&baseId_cmp=495&skill[12720]_cmp=0|type=baseId/skill[12720]&baseId_cmp=494&skill[12720]_cmp=0|type=baseId/skill[12720]&baseId_cmp=606&skill[12720]_cmp=0|type=baseId/skill[12720]&baseId_cmp=641&skill[12720]_cmp=0,set_pet,type=skill&op=+&value=12720
200001,resident,-1,state,none,none,none,recipe=10225[1]/1001[20]
200002,resident,-1,state,none,none,none,recipe=1001[4]/1002[2]/1003[2]/1004[2]
200003,resident,-1,state,none,none,none,recipe=1003[5]/610002[50]/10238[2]
200004,resident,-1,state,none,none,none,recipe=1004[4]/10205[2]/10238[2]
200005,resident,-1,state,none,none,none,recipe=1002[8]/10234[1]/10238[2]
210001,resident,-1,state,none,none,none,recipe=2[2025]
210002,resident,-1,state,none,none,none,recipe=400010[1]/400011[1]/400012[1]/400013[1]
210003,resident,-1,state,none,none,none,recipe=400010[1]/400011[1]/400012[1]/400013[1]
210004,resident,-1,state,none,none,none,recipe=400010[1]
210005,resident,-1,state,none,none,none,recipe=400011[1]
210006,resident,-1,state,none,none,none,recipe=400012[1]
210007,resident,-1,state,none,none,none,recipe=400013[1]
210008,resident,-1,state,none,none,none,recipe=2[100]
210009,resident,-1,state,none,none,none,recipe=2[100]
210010,resident,-1,state,none,none,none,recipe=2[100]
210011,resident,-1,state,none,none,none,recipe=2[100]
290001,resident,-1,state,none,none,none,pet=10003/10027&base=10001/10027&item=1101[20]/1201[5]/610002[100]/620001[5]&result=10301
290002,resident,-1,state,none,none,none,pet=10006/10198&base=10004/10198&item=1102[20]/1202[5]/1006[50]/1010[5]&result=10304
290003,resident,-1,state,none,none,none,pet=10009/10035&base=10007/10035&item=1101[20]/1203[5]/1012[50]/1016[5]&result=10307
290004,resident,-1,state,none,none,none,pet=10079/10164&base=10077/10164&item=1201[10]/1202[10]/1203[10]/1206[10]&result=10310[95]/10313[5]
290005,resident,-1,state,none,none,none,pet=10079/10164&base=10077/10164&item=400000[1]&result=10313
300048,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=46&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300058,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=58&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300077,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=77&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300090,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=90&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300174,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=174&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300176,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=176&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300188,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=188&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300218,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=218&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300221,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=220&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300224,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=224&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300234,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=234&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300235,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=235&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300237,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=237&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300249,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=249&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300320,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=320&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300323,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=323&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300326,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=326&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300329,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=329&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300332,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=332&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300335,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=335&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300338,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=338&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
300845,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=845&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
301220,resident,-1,pet,pet,type=baseId/emblem&baseId_cmp=1220&emblem_cmp=0,set_pet,type=emblem&op=SET&value=1
310970,resident,-1,pet,pet,type=baseId&baseId_cmp=970,set_pet,type=featureType&op=+&value=1
320000,resident,-1,pet,none,none,set_pet,type=id&op=-&value=0
320092,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=92
320093,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=93
320094,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=94
320095,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=95
320096,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=96
320100,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=100
320757,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=757
320761,resident\resident\resident,-1\-1\-1,pet\pet\pet,pet\pet\pet,type=id&id_cmp=761\type=id&id_cmp=762\type=id&id_cmp=763,set_pet\set_pet\set_pet,type=id&op=SET&value=762&keep_skill=false\type=id&op=SET&value=763&keep_skill=false\type=id&op=SET&value=761&keep_skill=false
320810,resident,-1,pet,pet,type=id/level&id_cmp=91&level_op=GTE&level_cmp=25,set_pet,type=id&op=SET&value=810
320970,resident,-1,pet,pet,type=baseId/maxLevel&baseId_cmp=970&maxLevel_op=<&maxLevel_cmp=105,set_pet,type=maxLevel&op=SET&value=105
333145,resident,-1,pet,pet,type=uid/level&uid_cmp=12197&level_op=GTE&level_cmp=100,set_pet,type=id&op=SET&value=13145
333147,resident,-1,pet,pet,type=uid/level&uid_cmp=11836&level_op=GTE&level_cmp=100,set_pet,type=id&op=SET&value=13147
334198,resident,-1,pet,pet,type=uid/level&uid_cmp=11216&level_op=GTE&level_cmp=100,set_pet,type=id&op=SET&value=12798
334731,resident,-1,pet,pet,type=uid/level&uid_cmp=11836&level_op=GTE&level_cmp=100,set_pet,type=id&op=SET&value=14731
